recipeid,env_score,nutri_score,meal_score,name,ingredients,instructions,category,images
336101,84.99939768,61.82187835,60,Spenótos sajtos töltött tészta,"hagyma, fokhagyma, ricotta sajt, krémsajt, mozzarelőa sajt, parmezán sajt, só, fekete bors, fagyasztott aprĂ­tott spenót","Egy serpenyőben pirí­tsd meg a hagymát és a fokhagymát olajon, majd tedd félre. Egy nagy kever?tálban keverd össze a ricottát, a krémsajtot, a maradék mozzarelőát, a maradék parmezánt, az olasz f?száreket, sót és borsot, majd keverd addig, amí­g jól össze nem keverednek. Szórd le a spenótot több papí­rtörl?velő majd nyomkodd ki, amí­g alaposan le nem szí­vódik. Add hozzá a spenótot és a hagymát a sajtkeverékhez, majd keverd jól össze. Kanalazd ezt a keveréket a manikottikba, egy teáskanálnyi mennyiséget használva. ügyelő, hogy ne szakí­tsd előa tésztát.öntsd az aljára a 9x13 colos sütőtálba a spagettiszószt. Rendezd előrajta a tésztákat, majd kend meg a maradék szósszal. Fedd le, és süsd 350 fokon 30 percig. Vedd ki a sütőből, vedd le a fedőt, majd Szórd rá a maradék sajtokat a tetejére. Tedd vissza a sütőbe, amí­g a sajt megolvad.",Tészta,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/33/61/01/7WtPGsKSxijHXb6ZFpgy_manicotti%20(2%20of%204.jpg"
474517,89.86971655,56.42064507,65,Rustikus kolbászos krumplis tál,"szalonna, olĂ­vaolaj, fekete bab, hagyma, sárgarépa, kolbász, száraz fehérbor, csirkehús alaplé, paradicsompüré, kakukkf? levelők, sózatlan vaj, korianderlevél","1. Egy vastag serpenyőben közepes lángon süsd meg a szalonnát, amí­g csak barnás lesz, kb. 8-10 percig. 2. Szedd ki a szalonnát egy lyukacsos kanállal lecsöpögtetni. 3. Tedd félre., Ugyanabban a serpenyőben közepes lángon süsd meg a krumplit a szalonna zsí­rjában, amí­g aranybarnára sül minden oldalról, id?nként megfordí­tva egy lyukacsos kanállal szükség szárint, 12-15 percig. 4. Ha több zsí­r szükséges, használd az olí­vaolajat. 5. Szedd ki a krumplit egy lyukacsos kanállal lecsöpögtetni. 6. Egy nagy tálban keverd össze a krumplit a fekete babbal és tedd félre., Dobd ki a zsí­rt és töröld ki a serpenyőt., 
Add hozzá az olasz öntetet a serpenyőhöz ésfőzd meg benne a hagymát, sárgarépát és kolbászt közepes lángon, id?nként megkeverve, 12-15 percig. 7. Keverd hozzá a bort, húslevest, paradicsom pürét, kakukkf?vet és szalonnát. 8. Forrald további 5 percig., Melegí­tsd elő a sütőt 350 fokra., Egy enyhén kikenett 2-4 literes t?zálló tálba kanalazz 1/3 részét a paradicsomos keveréknek. 9. Terí­tsd előa krumplit és babot a tetején. 10. Ismételd meg a paradicsomos keverék 1/3 rés",Egytálétel,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/47/45/17/picz10zrr.jpg"
43721,63.04250777,67.9099254,60,Zöld paradicsomok kaporral,"zöld paradicsom, befőz?só, ecet, víz, fokhagyma, friss kapor, babérlevél","Moss és magozd ki a paradicsomokat; vágd félbe vagy negyedekbe. Keverd össze a sót, ecetet és vizet egy nagy lábosban. Forrald felő Pakold a paradicsomokat forró üvegekbe, hagyva 1/4 hüvelőkes helőet a tetején. Adj hozzá 1 gerezd fokhagymát, 1 csokor kapor (vagy 2 tk. kapor magot és 1 babérlevelőt) minden üvegbe.öntsd a forró folyadékot a paradicsomokra, hagyva 1/4 hüvelőkes helőet a tetején. Távolí­tsd előa leveg?buborékokat. íllí­tsd be a kétrészes kupakokat. 15 percig kezelő forrásban lév? ví­zfürd?ben. Hozam: kb. 6 pint.",Alacsony fehérjetartalmú,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/43/72/1/picAh88yj.jpg"
185243,146.8174438,52.25525632,50,Délnyugati s?t?ben sűlt csirke,"fokhagymapor, hagymapor, piros paprika, chilipor, kömény, csirkehús darabok, tejföl, sárga kukoricaliszt","1. Keverd össze az elő? 7 hozzávalót egy kis tálban; keverd jól össze. 2. Dörzsöld be a csirkehús darabokat 3 ev?kanál f?szárkeverékkelő és tedd félre a maradék keveréket. Helyezd a csirkét egy 23x33 cm-es tálba, és hagyd állni 10 percig. 3.öntsd rá a tejet a csirkére, forgasd meg, hogy bevonja. 4. Fedd le, és pácold 2 órán át a h?t?szekrényben, néha megforgatva. 5. Vegyük ki a csirkét a tálból, és dobd előa tejet. Melegí­tsd elő a sütőt 200 fokra. Keverd össze a maradék f?szárkeveréket, zsemlemorzsát és kukoricalisztet egy tálban, és keverd jól össze. 6. Hempergesd meg a csirkehús darabokat a kukoricaliszt keverékében. 7. Helyezd egy sütőpapí­rral bélelő tepsire. Süsd 20-40 percig (ne fordí­tsd meg), amí­g a lé előolyik.",Csirke,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/18/52/43/picqOAJc6.jpg"
443852,241.1932565,25.58813659,50,Jack húspogácsája,"Darált marhahús, gyors zabpehelő, só, ?rölt fekete bors, vöröshagyma, vöröshagyma, ketchup, Worcestershire szósz, tojás, száraz mustár, hagymapor","1. Kend ki a 3 X 9 kenyérformát margarinnal, Keverd össze az összes hozzávalót egy tálban, és formázz egy cipót a formába. 2. Süsd 180 fokon 1 órán keresztül.
3. Készí­thetsz egy opcionális szószt a tetejére = 1/4 csésze ketchup, 1 tk vöröshagymapor és 1 tk előkészí­tett dijoni vagy sárga mustár. Kanalazd a tetejére, majd Szórd meg néhány apróra vágott hagyma pehelőyelőmielőtt megsütnéd.",Hús,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/44/38/52/pic9iaqkc.jpg"
472358,120.8352523,47.45758633,65,Csirke- és rizsleves,"Csont nélküli csirkemelő, vöröshagyma, zeller, sárgarépa, zöldségkocka, csirkemáj kocka, fokhagymapor, ?rölt fekete bors, víz","Nagyfőzékban (2 gallon), adj hozzá előgend? olajat, hogy előepje az alját, és kapcsold felőa tüzet magasra., Add hozzá a kockára vágott csirkét, és pirí­tsd meg kissé, id?nként megkeverve., Adj hozzá a felőprí­tott zöldségeket és f?száreket, keverd össze, fedd le, és hagydfőzni kb. 5 percig, id?nként keverve.,önts annyi vizet a zöldségekre, hogy éppen előepje, fedd le, és forrald felő, Tölts még annyi vizet, hogy kb. három ujjnyira legyen a tetejét?l., Fedd le, forrald felő majd vedd vissza közepes alacsony h?fokra, vagy amí­g éppen csak bugyborékol afőzék.,főzd kb. 25 percig, vagy amí­g a zöldségek megpuhulnak (itt add hozzá a hagyományos rizst, ha használsz)., Kapcsold ki a tüzet, add hozzá az instant rizst, keverd össze, fedd le (hagyományos rizs esetén tartsd alacsony lángon, amí­g megpuhul)., Hagyd állni kb. tí­z percig, vagy amí­g a rizs megpuhul.",Tiszta leves,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/47/23/58/pici1A30z.jpg"
461347,125.2940601,66.2321259,40,Csirkés pite,"fagyasztott levelős tészta, csont nélküli bőr nélküli csirkemelő, hagyma, zeller, répa, fokhagyma gerezdek, finomliszt, tejszĂ­n, csökkentett nátriumtartalmú csirkelő, babérlevél, só, frissen ?rölt fekete bors","1. A tésztalapokhoz: Olvasd felőa tésztát a csomagoláson található útmutató szárint. 2. Készí­ts elő egy nagy sütőlemezt sütőpapí­rral vagy alufóliával bélelőe; tedd félre. 3. Egy enyhén lisztezett felőleten nyújtsd ki a levelős tésztalapot 35 cm-es négyzet alakúra. 4. Használva egy 10 uncis egyedi ramekint útmutatóként, fordí­tsd fejjelőlefelő a tésztára. 5. Vágj ki 8 kereket a tésztából egy éles késselő, Egy villával szárj lyukakat minden tésztakörbe. 6. Helyezd át a tésztaköröket a felőészí­tett sütőlemezre. 7. Ha száretnéd, használj apró süti formákat a maradék levelős tésztából kivágni alakzatokat. 8. Könnyedén kend meg a kivágott alakzatokat ví­zzelőés nyomd meg óvatosan, hogy 1-3 alakzatot hozzáilleszthess minden tésztakörhöz. 9. Süsd 200 fokos sütőben kb. 12 percig, vagy amí­g aranybarnára sülnek., 
A töltelőkhez: Könnyen kenj be egy holland sütőt nem tapadásmentes sütőspray-velő 10. A holland sütőben süsd meg a csirkét közepes lángon, amí­g enyhén meg nem barnul és nincs rózsaszí­n, id?nként keverve. 11. Adj hozzá hagymát, zellert, sárgarépát és fokhagymát; fed",Sós piték,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/46/13/47/picDh2r2l.jpg"
224695,157.5757631,53.10887376,45,Reuben rakottas ma modra,"pácolt marhahús, svájci sajt, tojás, tej","Melegí­tsd elő a sütőt 180 fokra; kenj ki egy 33x23-as tepsit. Helyezd előbenne a kenyérkockákat, Szórd rá a morzsolt marhahúst, majd a sajtot. Verj felőtojást és tejet, í­zesí­tsd sóval és borssal; keverd össze alaposan, majd öntsd a sajt-hús-kenyér keverékre; fedd le alufóliával. Ebben a pontban leh?theted az éjszakát, hogy reggelőre tálald (ilyenkor számí­ts még 20 perc sütési id?re). Egyébként süsd 45 percig letakarva alufóliával; majd vedd le a fóliát és süsd további 10 percig, amí­g buborékos és megemelőedett lesz; azonnal tálald.",Egytálétel,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/22/46/95/picJ6eDHE.jpg"
319035,88.83915483,48.39371496,75,Mozzarelőa Ziti kolbásszal,"hagyma, zöld paprika, kockázott paradicsom, olasz f?száres paradicsom, paradicsomos szósz, paradicsomos szósz, cérnametélt tészta, mozzarelőa sajt","Süssd meg a kolbászt, a hagymát és a paprikát olajon közepes lángon egy nagy serpenyőben, majd Szórd le. Adj hozzá kockázott paradicsomot, f?tt paradicsomot és ketchupot, majd keverd össze.főzd meg a ziti tészta a csomagoláson található útmutató szárint, majd Szórd le. Egy nagy tálban keverd össze a kolbászos paradicsomos keveréket, majd forgasd össze a tésztával és a sajttal. Kanalazd belő a kikent 3 literes sütőedénybe. Fedd le, majd süsd 350 fokon 20 percig.",Nyári,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/31/90/35/picDEe4eX.jpg"
463554,139.7456794,58.0710025,45,Földközi-tengeri citromos fokhagymás csirke,"fokhagyma gerezdek, vaj, olĂ­vaolaj, csirke, citrom, liszt, bor, só, bors, petrezselőem","1. Tedd a húslét a lábasba és forrald felő 2. Add hozzá a fokhagymagerezdeket, fedd le, és párold gyengén 40 percig., Melegí­tsd felőa vajat és az olajat egy serpenyőben, tedd belő a csirkecombokat (félbe is vágva), és pirí­tsd aranybarnára minden oldalukon. 3. Tedd át ?ket egy sütőedénybe., Melegí­tsd elő a sütőt 190 fokra., Szórd le a húslét és tedd félre. 4. Oszd szét a fokhagymát és a citromszelőteket a csirke darabok között., Add hozzá a lisztet a serpenyőben lév? zsí­rhoz, amiben a csirkét megpirí­tottad, ésfőzd, kevergetve, 1 percig. 5.öntsd hozzá a bort, állandóan keverve, és kapard le a serpenyő alját, majd add hozzá a húslét. 6.főzd, kevergetve, amí­g a mártás bes?r?södik és sima lesz. 7. íŤzesí­tsd sóval és borssal., 
öntsd a mártást a csirke tetejére, Szórd meg Szárított bazsalikommal, fedd le, és süsd a sütőben 40-45 percig. 8. Ha s?r?bb mártásra van szükség, emelő ki a csirke darabokat, és forrald felőa mártást, amí­g előnem éri a kí­vánt s?r?séget., Szórd meg az apróra vágott petrezselőemmelő(vagy friss bazsalikommal), és tálald f?tt újkrumplival vagy rizzselő",Csirke,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/46/35/54/picYrmB5v.jpg"
312040,66.69860638,46.58697719,85,Leny?göz? csirke enchiladák,"csirkemelő, piros kaliforniai paprika, sárga kaliforniai paprika, vöröshagyma, zöld chilipaprika, kömény, chilipor, fokhagyma gerezd, citromlé, telőes ki?rlés? tortilla, salsa, colby-monterey jack sajt, monterey jack paprikás sajt","Rakd a csirkemelőeket a lassúfőz?be fél hagymával és fél piros paprikával.,főzd addig, amí­g előészül (általában kb. 3 vagy 4 óra)., Pirí­tsd meg az olí­vaolajat 2/3 csésze apróra vágott hagymával és aprí­tott fokhagymával, amí­g puha lesz., Adj hozzá felőockázott sárgarépát, piros és sárga paprikát, és pirí­tsd 10 percig., Adj hozzá egy konzerv zöld chilit, citromlevet és f?száreket, majdfőzd 5 percig., Szaggasd szét a csirkét, és add hozzá a zöldségkeverékhez fél konzerv enchilada szósszal., Helyezd a csirkét tortillákba, tekerd felő majd Helyezd egy tálba., Tetejére kanalazz enchilada szószt, sajtot és szalsát., Süsd 20 percig 350 fokon.",Csirkemelő,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/31/20/40/picvY8x0q.jpg"
311824,184.5541755,33.29481746,60,Rétegezett Ramen tál,"Darált marhahús, tojás, sajt, hagyma","Melegí­tsd elő a sütőt 325 fokra. Válaszd szét a ramen tésztát a f?száres csomagolástól. Pirí­tsd meg a húst, keverve belő EGY ramen tészta f?száres csomagot és a hagymát. Adj hozzá a másik Ramen f?száres csomagot, ha a hús több í­zt igényelő íltalában nem leszárá szükség. Szórd le a húst, majd öntsd egy 20x20 cm-es tál aljára vagy egy 2 literes üvegtálba, mindkett? jó. Szórd rá a melőg hús tetejére a 1/2 csésze sajtot, hogy belőolvadjon.főzd meg a tojást ugyanabban a serpenyőben, ahol a húst, én általában csak jól összekeverem a tojást és átsütöm, de ha jobban száreted, felőis verheted. Helyezd a tojást a hús tetejére, majd Szórd rá a másik 1/2 csésze sajtot. Forrald meg a ramen tésztát, amí­g megpuhul, majd Szórd le. Keverd össze a Prego-t (vagy bármilyen kedvenc spagetti szószt) a ramen tésztával, majd öntsd a tojás tetejére. Szórd rá a maradék sajtot a tészta tetejére. Helyezd a sütőbe 10 percre, vagy amí­g a sajt megolvad.",Egytálétel,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/31/18/24/picU1b9qG.jpg"
428818,182.824101,49.78449519,40,Egyszár? 3 Hozzávalós Sertéscomb Sűlt,szárĂ­tott rozmaring,"Egy 9 x 13 hüvelőkes sütőtálba Helyezz egy nagy darab alufóliát. Szórd rá a száraz hagymalevest az alufólia közepére. Helyezd a sültet a leveskeverék tetejére és Szórd meg Szárított rozmaringgal. Hajtsd össze az alufóliát és zárd le, ügyelőe arra, hogy a végét is behajtsd. Süsd a sültet 300 fokon 3 és fél - 4 órán keresztül, vagy amí­g előészül.",Sertés,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/42/88/18/qfl86gduTRieF74sVT5d_Ultimate Garlic Pork Loin Roast_0019.JPG"
290369,47.84126583,59.78142371,75,Articsókakrémleves,"olĂ­vaolaj, vaj, hagyma, zeller, csirkehús alaplé, articsóka szĂ­vek, sárgarépa, kakukkf?, petrezselőem, friss citromlé, só, bors, tejszĂ­n, parmezán sajt","Egy holland sütőben keverd össze az olí­vaolajat és a vajat közepes lángon., Keverd, amí­g a vaj felőlvad., Pirí­tsd meg a hagymát és a zellert az olajos keverékben, amí­g a hagyma áttetsz?vé válik., Keverd hozzá a húslevest, az articsókát, a sárgarépát, a kakukkf?vet, a petrezselőmet, a citromlevet, a sót és a borsot., Fedd le, ésfőzd körülbelől 30 percig, vagy amí­g a zöldségek megpuhulnak., Vedd le a t?zr?l., Pürésí­tsd a zöldségeket adagokban egy aprí­tógépben vagy turmixgépben., Tedd vissza a holland sütőbe., Keverd hozzá a tejszí­nt és a sajtot., Tálald melőgen.",Zöldség,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/29/03/69/pickMoG3R.jpg"
394838,150.704644,66.85449515,30,Brunch Sárgabarackos cserépedény,"áfonya, barna cukor, vaj","Melegí­tsd elő a sütőt 325 fokra. Egy 2 literes tálban rétegezd az gyümölcsök felőt. Szórd meg a keksz morzsával és barna cukorral. Ismételd meg a rétegezést, majd öntsd rá a felőlvasztott vajat. Süsd 40 percig, vagy amí­g buborékol.",Reggelő,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/39/48/38/picH3FT4b.jpg"
358957,182.8063338,49.76182306,40,F?szárezett sertéssűlt,"kosher só, fekete bors, kakukkf?, ?rölt koriander","Melegí­tsd elő a sütőt 325 fokra., Hagyj meg kb. 1/4 hüvelőknyi zsí­rt az egyik oldalán a tarjának., Keverd össze a f?száreket és dörgöld be az egész tarját., Helyezd egy sütőedénybe és süsd a sütőben 1 óra 15 percig., Pihentesd 5 percig vékony szelőtekre vágás előtt.",Sertés,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/35/89/57/picvPsN3n.jpg"
290923,193.4558986,50.76120521,35,Jamaikai ?rűlt marhahús pite,"éleszt?, langyos víz, liszt, univerzális liszt, kurkuma, só, vaj, tojás, darált marhahús, hagyma, só, bors, kurkuma, curry, víz","A töltelőkhez., Egy nagy serpenyőben pirí­tsd meg a marhahúst és a hagymát barnára, adj hozzá f?száreket, zsemlemorzsát és vizet., Folytasd afőzést 3-5 percig, a zsemlemorzsa felőzí­vja a vizet (lehet, hogy több vizet kelő hozzáadnod, í­zlésed szárint állí­tsd be)., Hagyd kih?lni, amí­g a tészta előészül., A kelőszt?höz keverd össze az éleszt?t, lisztet és vizet (az elő? 3 hozzávalót egy közepes méret? tálban, fedd le m?anyag fóliával, és hagyd pihenni melőg helően 1 órán át., A tésztához., Szitáld át a lisztet, kurkumát és sót egy nagy tálba, egy tésztavágóval add hozzá a vajat vagy zsí­rt, amí­g kis borsó nagyságúra nem válik., 
most add hozzá a tojást a kelőszt?höz, és keverd össze ?ket., Add hozzá az éleszt?t és tojáskeveréket a liszthez., Keverd, amí­g gombóccá áll össze, majd gyúrd pár percig. Ebben a szakaszban a tészta nem néz ki a legszebben, de jó lesz!, Osztasd előa tésztát 20 részre. Görgetd gombócokká és Helyezd egy tepsire, hagyd pihenni 30 percig (vagy h?t?szekrényben tárold kés?bbi használatig., Melegí­tsd elő a sütőt 180 fokra., Helyezz néh",Ebéd/Prémium,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/29/09/23/picxDQnRm.jpg"
366223,148.4438633,55.43808809,45,Kiváló Csirkeszárnyak,"csirkeszárnyak, vaj, margarin, szójaszósz, barna cukor, víz, száraz mustár","1. Keverd össze az összes hozzávalót a közepes lábasban, kivéve a szárnyakat, és melegí­tsd, amí­g a vaj és a cukor felőlvad. 2. Hagyd kih?lni, majd öntsd a szárnyakra. 3. Fedd le, és pácold át az éjszakát, közben 2 vagy 3 alkalommal megfordí­tva.

A következ? napon: Süsd 375 fokon 1 óra 15 percig 1 óra 30 percig.

MEGJEGYZéS: Az én sütőmnek csak 50 percig volt szüksége.",Csirke,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/36/62/23/picLXsVgr.jpg"
480083,101.2794187,56.64472208,60,Sherry-mártásban sűlt sertéshurkák,"zöld paprika, vöröshagyma, fehér gomba, fokhagyma gerezdek, friss petrezselőem, olĂ­vaolaj, száraz sherry","Készí­tsd előa töltelőket és hagyd kih?lni., Távolí­tsd előa csontot és minden porcikát a sertésszelőtekr?l., Puhí­tsd meg a húst egy húspuhí­tóval vagy egy bárd hátoldalával (óvatosan, ha bárdot használsz)., Nyomd laposra a sertéshúst, kb. 1/4\ vastagságúra., Kenj rá a töltelőkb?l a sertés tetejére, legfelőebb 1/2\ vastagságban., Tekerd felőa sertést egy fatányérrá és kösd össze élelőiszárbiztos kötéllelővagy használj fogpiszkálót a rögzí­téshez., Egy nagy, sütőben is használható serpenyőben pirí­tsd meg az olí­vaolajon a sertést közepes lángon., Add hozzá az összes többi hozzávalót és fedd le a serpenyőt., Fejezd be a sütést egy 375 fokra előmelegí­tett sütőben kb. 45 percig, vagy amí­g a sertés előészül.",Egytálétel,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/48/00/83/picSzibVO.jpg"
510711,55.05702999,65.63941073,65,KarcsúsĂ­tó Tökkrémleves,"lilahagyma, répa, só nélküli vaj, tejszĂ­n, almabor ecet, tiszta juharszárup, ?rölt zsálya, friss zsálya, fehér bors, ?rölt fekete bors, só, fahéj","1. Melegí­tsd elő a sütőt 180 fokra. 2. Forgasd össze a felőockázott tököt zöldségolajjal, hogy egyenletesen bevonja, majd Helyezd egy sekély sütőedénybe. 3. Süsd a tököt a sütőben addig, amí­g a tök előg puha lesz, hogy könnyen belőmegy a villa, kb. 1-1,5 óra. 4. Vegyél ki a tökb?l a sütőből, majd hagyd kih?lni.

5. Helyezd a felőprí­tott sárga hagymát és sárgarépát egy aprí­tógépbe, majd pürésí­tsd néhány percig, amí­g s?r? pasztát nem képez (ha a zöldségek odaragadnának az oldalához, adj hozzá egy kis vizet vagy alaplevet a gépbe).

6. Olvaszd felőa vajat egy közepes lábasban közepes lángon, majd add hozzá a hagyma/sárgarépa pasztát. 7.főzd a pasztát addig, amí­g áttetsz?vé válik, kb. 5 perc.

8. Adj hozzá zöldségalaplevet a lábasba, majd forrald felő néhányszár megkeverve, hogy belőfolyjon a sárgarépa/hagyma paszta.

9. Pürésí­tsd a tök kockákat egy aprí­tógépben krémesre, majd add a lábasba, a tejszí­n, almaecet és juharszárup melőett, id?nként keverve.

10. Amikor a keverék újra forr, add hozzá az összes többi hozzávalót az mandulán kí­vül, majd keverd össze. 11. Csö",Tökös,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/51/07/11/wT9rL3tnSji5H1r1ohrQ-IMG-20131210-00370.jpg"
97949,87.19220063,60.549871,60,Sajtos tojásos pufik,"friss gombák, újhagyma, vaj, margarin, vaj, margarin, finomliszt, s?t?por, só, tojás, monterey jack sajt, zsĂ­ros túró","Egy serpenyőben pirí­tsd meg a gombát és a hagymát 1 ev?kanál vajon, amí­g puha lesznek. Egy nagy tálban keverd össze a lisztet, sütőport és sót. Egy másik tálban keverd össze a tojást és a sajtokat. Olvaszd meg a maradék vajat, majd add hozzá a tojáskeverékhez. Keverd össze a száraz hozzávalókkal, valamint a gombakeverékkelő Töltsd meg a kivajazott muffin formákat háromnegyedig. Süsd 350 fokon 35-40 percig, vagy amí­g a közepébe szárt késselőtiszta kijön. Vigyázz, hogy óvatosan körbevágd a muffin formák szélét, mielőtt kivennéd.",Reggelő,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/97/94/9/pKiWXLmCSEqrEEsUwRMs_Cheesy%20Egg%20Puffs.JPG"
284668,118.9884515,59.54450909,50,édes Hagymás Mangó Csáté,"szárĂ­tott mangó, édes hagyma, mazsola, fehérbor ecet, fokhagyma gerezdek, csĂ­p?s száraz mustár, ?rölt koriander, szárĂ­tott ?rölt paprika","1. Durvára vágd felőa Szárított mangót. 2. Durvára vágd felőa édes hagymát. 3. Nyomd át a fokhagymagerezdeket egy présen. 4. Keverd össze az összes hozzávalót egy nagy, nehéz lábasban, és párold 2 1/2 - 3 órán keresztül (rövidebb id? esetén darabosabb lesz az állaga). 5. Gyakran keverd meg, hogy ne égjen le az edény alján.

Kanalazz forró chutney-t sterilizált üvegekbe, és tedd rá a bef?ttes kupakokat lazán, mert szorosan lezáródik majd h?lés közben. 6. előg hosszú ideig előll. 7. Tárold a h?t?szekrényben.",Gyümölcs,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/28/46/68/picnz9wJC.jpg"
406746,102.1217533,60.25623378,55,3 sajtos burgonya,"burgonya, hagyma, parmezán sajt, pikáns cheddar sajt, mozzarelőa sajt, szalonna, vaj, metél?hagyma, f?szársó, bors, liszt, tej","1. Kenj ki egy 2 1/2 literes t?zálló tálat, rétegezd be a felőt a krumpliból, a hagymából és a baconnelő 2. Szórd meg 1 ev?kanál liszttelő sóval és borssal. 3. Majd Szórd rá a sajt felőt.

Ismételd meg a rétegezést, a tetején a sajttal végezve. 4. Szórd meg snidlinggelőa tetejét, majd öntsd rá az 1 csésze tejet. 

Takard le a t?zálló tálat, és süsd 375 fokon 1-1 1/2 órán keresztül, vagy amí­g a krumpli megpuhul.",Burgonya,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/40/67/46/RxHLyRczRempMGtP2hYU_DSC07164.JPG"
423315,63.73104485,51.01089919,80,Csirke- és káposztaleves,"csirkemelő, káposztafej, vöröshagyma, fokhagyma gerezdek, paradicsom, sárgarépa, kukorica, víz, csiperkegomba, bazsalikom, kakukkf?, fekete bors","Permetezd be a nagyfőzekat nem tapadásmentes spray-velő párold meg a hagymát és fokhagymát alacsony lángon (ne pirí­tsd meg)., Adj hozzá káposztát, sárgarépát és f?száreket, folytasd a párolást letakarva, id?nként megkeverve, amí­g a káposzta térfogata 1/3-ra csökken., Adj hozzá húslét, vizet, alapot és csirkét, majd párold alacsony lángon 20 percig., Adj hozzá borsót, gombát és kukoricát, folytasd a párolást legalább egy órán keresztül, id?nként megkeverve.",Tiszta leves,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/42/33/15/pic6b8VEH.jpg"
508577,252.9281693,33.7204543,35,Fehér s?t?ben sűlt hamburgerek,"Darált marhahús, langyos víz, tojás, hagyma, panko morzsa, hagymapor, só, bors, amerikai sajt","Melegí­tsd elő a sütőt 200 fokra. Keverd össze az összes hozzávalót, kivéve a zsemléket, savanyí­tott uborkát és sajtot. Tegyél egy kenhetetlen 25x33 cm-es tepsibe a keveréket, és terí­tsd szét egyenletesen szélt?l szélig. Szórd át villával többszár. Süsd 10-12 percig, amí­g a lé tiszta lesz, majd öntsd le a zsí­rt. Azonnal vágd négyzet alakú pogácsákra, amelőek a zsemlék méretének megfelőlnek, és add hozzá a kí­vánt felőéteket.",Hús,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/50/85/77/qVEdmg4QXa6CuyBOGzZA-Whiteys_Oven_Burgers.jpg"
249520,53.86951988,65.79059049,65,Claussen kóser savanyú uborka másolata,"uborka, fokhagymagerezdek, mustármag, friss kapor, víz, almabor ecet, befőz?só","1. Vágd felőa uborkát hosszában negyedekre; tedd sterilizált üvegekbe a kaporral együtt., Forralj felőfolyadékokat és f?száreket, hogy felőldódjon a só, majd hagyd kih?lni.,öntsd az uborkákra, majd hagyd állni a pulton három napig, id?nként rázogatva vagy megfordí­tva ?ket., Tedd h?t?be. 2. Azt mondta, hogy egy évig előllnak., Kérlek ne próbáld meg használni a sima bolti uborkákat, mert vannak rajtuk viaszmaradványok, és nem lesz jó az eredmény. 3. Használhatsz boltban kapható savanyí­tó uborkát, mert azokon nincs viasz.",Ebéd/Prémium,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/24/95/20/dCQGNFnPRSKb3sCgVTkg_IMG_0199.JPG"
